Transaction_ID,Country,Product,Import_Export,Quantity,Value,Date,Category,Port,Customs_Code,Weight,Shipping_Method,Supplier,Customer,Invoice_Number,Payment_Terms
843e08e3-37b3-4967-a8ca-9f92e799b0d0,Ukraine,herself,Export,3542,4466.17,23-04-2021,Furniture,North David,192266,455.02,Sea,"Clark, Arroyo and Rodriguez",Kelly Wilson,52855280,Prepaid
065a1e3f-aa81-415f-b803-a5e4194cfb47,Switzerland,country,Export,9740,2790.58,12-04-2024,Toys,Castrotown,851335,932.47,Sea,Carroll-Gomez,Ariel Barron,22697360,Net 30
8aa9e8cc-1a54-42a5-a412-fc6bcef9ad9a,Honduras,street,Import,8638,8649.63,31-12-2020,Clothing,New Christopherberg,353808,1145.07,Sea,Reed-Hart,Olivia Robinson,19957993,Net 30
5e4bcc97-b9a0-4da1-bd60-3fa2af7d2aec,Eritrea,debate,Export,6915,3711.33,20-02-2021,Machinery,Penaton,523380,4139.84,Air,Caldwell and Sons,Daniel Williams,83156121,Cash on Delivery
01f5b716-4b50-4821-a6b6-31e03ae688c0,Albania,test,Import,6666,5926.5,02-09-2023,Machinery,North Christopher,388575,3209.73,Land,Cook-Boyle,Adrian Martin,70421200,Net 30
bcc80f67-536f-436e-bf9f-c94baaee8a16,Wallis and Futuna,information,Import,9114,6778.16,22-11-2023,Clothing,Reedhaven,650866,300.67,Sea,"Ayala, Walker and Reed",Eduardo Serrano,70365022,Cash on Delivery
bf2ab528-1ef7-4f3b-982c-3bad07ee96f5,Ecuador,rich,Export,3389,5740.18,29-05-2021,Electronics,Russellfort,503408,1818.45,Sea,Gutierrez-Castaneda,Daniel Henry,88356862,Net 30
fc65efe0-c883-4106-8dfe-0f4e1ab1cf39,Turkey,mother,Export,5635,9907.46,30-08-2021,Clothing,Webbmouth,713631,3660.55,Land,Cook-Wilson,Cindy Miller,36303993,Net 60
3b3f5f53-3226-41fd-9795-20aa8c5af220,Guinea,data,Export,590,1451.03,26-12-2019,Furniture,Laurieville,142489,3024.01,Sea,Wise Ltd,Victor Reese,63721129,Cash on Delivery
9a3def96-953b-4933-ad1f-8acd4af589fd,Costa Rica,set,Import,1137,2265.18,08-02-2023,Toys,Lake Angelaview,716348,2784.58,Sea,Thompson Inc,Ronald Nash,86043483,Cash on Delivery
12f84c3f-7fa8-4d64-a7e0-1b2e2ae8cb9f,Gibraltar,sea,Export,6864,7096.45,05-11-2023,Clothing,Anthonyville,240352,1207.91,Land,Morris-Huang,Kimberly Castro,59690018,Net 30
6a1f7b46-9c19-40e2-82e9-9432ace69e32,Maldives,PM,Export,6221,6396.09,28-08-2022,Electronics,Daltonstad,320885,155.36,Air,"Fields, James and Mcintyre",Deborah Wright,40478773,Prepaid
6781c2d0-38e2-40ac-bddd-f64196897c13,Antigua and Barbuda,real,Import,1627,4472.28,06-04-2023,Furniture,Lake Laurieland,130953,4349.94,Sea,Jackson-Anderson,Elizabeth Alvarado,44764968,Net 60
39daed80-4505-4457-914c-c00cd07ae46d,Wallis and Futuna,before,Import,7356,7984.31,29-08-2021,Toys,Lake Martinstad,372312,2054.49,Land,Blackwell LLC,Gregory Ford,94975385,Prepaid
bd9ea01c-36ac-4d31-82a8-5b78d91f1e1e,Vietnam,audience,Export,4571,504.88,02-02-2020,Machinery,Barnettburgh,831133,4859.48,Air,Hester PLC,David Baker,76815905,Net 60
7f381abb-3a46-4356-8de4-d05bbdd85c97,Equatorial Guinea,free,Import,2604,7241.51,27-02-2022,Toys,Robertfurt,551452,1700.37,Land,"Moore, James and Lozano",Kayla Yates,15585218,Cash on Delivery
982cc84b-e285-4ddd-bf8c-a0f3e5351cb2,Macao,hair,Import,6315,2272.29,08-11-2022,Clothing,Port Timothyville,533503,2665.41,Sea,"Wong, Walker and Cervantes",Ashley Black,33771358,Prepaid
4f699d5e-aa41-4416-bfc7-d512c78dc24d,Palau,build,Export,3107,2670.82,26-06-2024,Furniture,North Stacy,721750,1977.14,Sea,"Chung, Atkins and Harper",Jamie Espinoza,12135164,Prepaid
c4e70439-1883-4db9-811d-9797b8431f29,Germany,almost,Import,1290,9948.41,19-02-2021,Toys,Butlerport,988255,1359.03,Air,Morales LLC,Janice Gregory,97073410,Prepaid
a6bf5afb-be23-44b1-af76-d58d4f0f93d0,Portugal,just,Export,2234,1464.96,04-03-2022,Machinery,Josephshire,185397,3396.28,Air,Harvey-Tapia,Scott Barnes,3851590,Cash on Delivery
44a3ed06-9968-48b2-84db-2b3b80aaa24b,Ghana,local,Export,8828,5777.1,16-08-2020,Electronics,Jonathantown,184960,3043.15,Sea,Brandt-Johnson,Shannon Chapman,38350893,Net 60
75ba2655-0d1c-4f44-9465-3bda2d61e1a9,Christmas Island,age,Import,7907,2711.15,13-10-2023,Toys,Robinsonmouth,547393,1444.72,Air,Martinez LLC,Brooke Martinez,65530335,Net 60
d77cfd90-9b77-477b-8691-4555bb07943f,Canada,in,Import,7973,3898.68,08-09-2020,Clothing,Halemouth,639504,1930.8,Land,Gill and Sons,Kimberly Rogers,14249072,Net 30
791cf9ec-1d92-4616-a52c-76d50307c03c,Central African Republic,avoid,Import,7494,4362.61,26-07-2023,Toys,Kimberlyhaven,829101,2526.94,Land,Rivera PLC,James Yates,21876563,Net 60
03438da8-aaec-44a2-bb01-84c481d4e46d,Cyprus,Mr,Export,3702,1754.31,17-09-2022,Machinery,Gallowayside,528183,4409.59,Sea,"Jordan, Moran and Young",Marcus Whitehead,83630142,Prepaid
61aea2e2-2ebd-42dc-a1db-e010d0105d12,Lebanon,ok,Export,6616,5799.05,10-04-2022,Machinery,Bradleychester,529676,4262.86,Sea,Bennett-Harris,Jill Gray,20504734,Cash on Delivery
efdeea70-e9e1-462c-9d63-7363f92e9675,Cyprus,return,Import,141,413.91,08-04-2022,Furniture,West Nathanport,677316,924.29,Air,"Davis, Martin and Peters",Megan Willis,91559091,Cash on Delivery
d7adff3a-6559-431b-b87c-b59c02663f6d,Cote d'Ivoire,career,Export,1443,5754.27,03-11-2023,Machinery,Lake Jack,347645,1840.02,Air,Kennedy-Thompson,Calvin Scott,76362462,Prepaid
03bfd4bd-07bc-466a-b996-cda3dbc960f6,Serbia,red,Export,8977,3575.67,12-10-2022,Machinery,Tonyafort,510884,4206.33,Air,Hull-Norman,Kelly Castaneda,14874109,Cash on Delivery
fa843a74-9995-42b0-9609-0f12c837b933,Latvia,keep,Import,2761,6842.73,26-01-2024,Electronics,Chadville,599914,4906.52,Land,Williamson LLC,Teresa Manning,34798876,Net 60
2a1779f8-decc-4e6a-9ecb-3dc1d3a86992,Switzerland,military,Export,2148,7998.17,03-07-2021,Clothing,Colechester,822062,4379.04,Sea,Lee PLC,Brandy James,77283892,Prepaid
29730126-d478-4410-9604-21efa590f1fe,Dominica,myself,Import,8725,5489.23,20-02-2020,Electronics,Lopezside,137788,4602.91,Land,Allen Group,April Ruiz,60150677,Net 60
17acb389-0e72-45c8-ac86-d60d97e7f99a,Saudi Arabia,loss,Export,521,2284.23,10-05-2022,Clothing,Sandersberg,780487,2142.2,Land,Carr Inc,Tamara Navarro,43970751,Net 60
a59f97c3-afb5-4ce2-875b-c9ff848316a1,Fiji,smile,Export,4461,5891.79,25-09-2023,Electronics,Ryanland,628759,3545.11,Land,Wagner Group,Ernest Rose,68583553,Net 60
12f671b0-2f22-40b6-89fc-7de9d7e7d52f,Faroe Islands,consumer,Export,2560,9474.11,08-10-2022,Clothing,Port Peterfurt,473488,1236.42,Sea,Arnold Inc,Mr. Thomas Mcbride DVM,60059429,Prepaid
72f7df09-0981-4f5c-a50b-b0c3a9cae383,Chad,foreign,Import,9455,7534.25,08-03-2020,Machinery,Burnsmouth,470106,1890.52,Sea,George Ltd,Jessica Gill,35108793,Net 60
0cc458db-4700-4f81-ab9f-f7cfdc99c42c,Monaco,TV,Export,9472,7274.11,04-04-2022,Electronics,Markstad,587641,1423.26,Land,"Lewis, Bailey and Jimenez",Destiny Patel,22016956,Cash on Delivery
97ec3395-c904-478b-97aa-81239166463e,Bangladesh,against,Import,9039,6863.57,09-12-2022,Electronics,West Charleneborough,958755,4482.06,Land,Cabrera and Sons,Patricia Jones,6043147,Cash on Delivery
0db11439-213a-4a5f-b985-0730c5df290b,Heard Island and McDonald Islands,reality,Export,3440,9274.85,08-10-2019,Clothing,Williamsland,565784,138.04,Land,Johnson LLC,Elizabeth Holt,40895693,Net 60
8153dcbd-292b-4fb5-b595-4ebec093f970,Russian Federation,population,Export,8002,9008.91,24-04-2021,Toys,Lake Allisonton,805558,3106.68,Land,Martinez-Arias,Matthew Boyd,34645275,Cash on Delivery
c52727bf-894f-4fce-9718-6d17eb5683b3,Burundi,scientist,Import,1623,9273.02,07-10-2021,Furniture,West Jessicaton,302209,2078.75,Air,Newton Inc,Charles Kline,28946050,Net 60
ab05d0b9-6297-4ba2-87a9-37766912a927,Saint Pierre and Miquelon,every,Import,5380,3081.51,23-06-2022,Clothing,Lake Michaelburgh,704998,3521.28,Land,Williams and Sons,Alicia Bowen,93926069,Cash on Delivery
1724d5d4-1a24-4dee-8e21-81ee475d264a,Burundi,it,Import,4688,8140.39,05-07-2022,Clothing,Patrickland,107008,282.77,Sea,Porter-Fletcher,Kristen Vaughan,21014962,Prepaid
f7e042ea-d325-46a7-a529-d2db26f733b4,Falkland Islands (Malvinas),no,Export,4599,7952.61,17-03-2023,Machinery,Michaelland,301175,4689.14,Sea,"Harris, Erickson and Fisher",Eric Brooks,99737992,Net 60
ccce6efa-8323-43cb-aace-7dac8b9def4b,Slovakia (Slovak Republic),hundred,Import,6948,3108.73,13-07-2022,Machinery,Port Jeffreyview,340257,3080.82,Land,"Robinson, Smith and Harris",Jeffrey Owen,53379770,Net 60
c67baf0d-dca4-4f17-bee4-3d0f28fcb96e,United States of America,offer,Export,5783,1227.32,18-12-2023,Electronics,West Mary,558176,3644.55,Land,Norton PLC,Kara Robinson,66964752,Prepaid
4885ec9b-a602-4bbc-90fe-c0e7efb339b6,South Georgia and the South Sandwich Islands,result,Export,8127,9372.08,01-09-2020,Electronics,Port Jamesview,131183,3169.68,Air,Wise-Snow,Donna Valdez,96260373,Net 30
a7373067-a7f5-42fd-a979-766032779d06,Egypt,shoulder,Export,5254,9134.78,04-01-2020,Clothing,Port Kimberlymouth,918578,2711.74,Air,"Shields, Greer and Smith",Dr. Christopher Ortiz DVM,56620967,Prepaid
5e22665e-a072-4777-be87-559efcc3dfce,Lesotho,total,Export,3729,1179.27,10-05-2023,Machinery,Lake Robin,705367,2361.62,Sea,"Johnson, Yoder and Nichols",Rebecca Williams,61297324,Net 60
c0143890-83be-49fb-90cc-437199b6372d,Bulgaria,through,Export,5381,2956.92,19-02-2022,Clothing,Hodgesfort,906710,2907.89,Air,Olson Group,Vanessa Myers,93815437,Cash on Delivery
d3e962b4-faf1-4a2a-befe-e4805a1f3b84,Cote d'Ivoire,because,Export,7519,9746.34,17-10-2022,Toys,Michaeltown,249451,1295.16,Sea,Bernard LLC,Andrew Vargas,39006230,Net 30
64b3150a-0692-4601-9e5e-41e5f1ecb028,Austria,every,Import,6476,175.61,12-09-2023,Clothing,Ericport,636268,1200.01,Sea,"Contreras, Brown and Nixon",Sonya Howell,19138897,Cash on Delivery
ed8e292f-3626-47db-8e69-c7d173de75de,Tunisia,never,Export,9935,5104.52,07-09-2023,Toys,North Sharonside,410770,4501.44,Land,Castaneda Group,Grace Koch,92698126,Prepaid
74ea8681-238b-45f0-abf7-f77bb50fd1ab,Rwanda,success,Export,6784,9716.85,01-01-2022,Toys,Lake Megan,323675,2909.54,Air,Sullivan Group,Donna Hernandez,37483687,Cash on Delivery
3394c196-b17f-457f-9d85-84c98cb90bc7,North Macedonia,young,Export,4225,1152.47,09-11-2020,Toys,Kennethville,418907,1270.64,Land,Quinn Ltd,Nicholas Jackson,31807774,Net 30
4b74a6f5-4d5a-41bd-90f2-f7e4956ed15a,Iraq,my,Import,9916,2343.84,30-10-2019,Machinery,Michellefort,934964,1395.33,Sea,Soto-Nelson,Ryan Boyd,92460902,Net 60
bd54770c-ab6a-4221-9ee7-4f2485a88b85,Tanzania,full,Import,5994,3238.62,23-12-2020,Clothing,Port Darrenview,722680,2126.95,Air,Gonzalez Ltd,Vincent Jennings,4348977,Cash on Delivery
7febb278-56d3-4243-af1d-fd3ccdd031c9,Mexico,choose,Import,2894,6325.4,24-10-2021,Clothing,Robinsonfort,586267,1403.03,Air,"Jones, Nelson and Thomas",Judy Bowman,94457319,Prepaid
d26fd8ff-5d68-40c2-82a1-c2638ff03729,El Salvador,institution,Import,1696,5027.39,06-10-2022,Toys,West Robert,498108,3031.04,Land,Serrano-Smith,Joanne Mcgrath,14895477,Prepaid
e7908a1b-8fff-4be0-92d2-13c41ac1b2e2,Nigeria,receive,Export,2797,8721.18,13-10-2019,Toys,Samanthafurt,457305,2615.79,Sea,Flores-Ray,Michelle Smith,77849788,Net 60
49a86d39-50d9-45ed-abb1-0b5d36bfbaad,Slovenia,agreement,Import,7993,1753.6,08-05-2021,Clothing,South Diana,555038,1495.57,Land,Terrell-Ferguson,Brooke Archer,42124347,Cash on Delivery
9378278a-e990-4c7c-95cd-ec977f1f999b,Korea,those,Export,6996,5708.99,29-12-2019,Furniture,Matthewview,714706,2161.75,Land,Stein Ltd,Tyler Cantrell,54259879,Cash on Delivery
714f63f9-f41b-41bf-8863-e9a6f426f1fb,Madagascar,watch,Import,1206,7467.37,14-08-2023,Clothing,Lake Peterberg,947379,2191.44,Land,"Campbell, Willis and Castro",Donna Everett,16647924,Cash on Delivery
7847dded-758c-4b37-815a-e875469e5ab2,Brunei Darussalam,contain,Import,2077,5499.62,02-10-2020,Furniture,Margaretbury,643364,3881.22,Air,Thompson-Glenn,Shannon Munoz,22437986,Cash on Delivery
af030326-2a76-48da-bf5f-847917b56f83,Aruba,idea,Export,1005,1385.35,11-09-2021,Toys,New Thomas,657310,530.16,Land,Simon-Porter,Robin Mason,68449788,Net 30
234bbe59-7ec8-452d-9e2d-2fb4fdfd610a,Saint Kitts and Nevis,live,Export,3015,5744.21,14-07-2024,Electronics,East Tylertown,557788,1433.89,Sea,"Thompson, Townsend and French",David Mann,9526088,Cash on Delivery
47ab0ca0-9730-401b-816d-dc4d60258834,Paraguay,western,Import,6210,4655.63,04-09-2021,Furniture,Byrdfort,607984,601.95,Land,Martinez-Perez,Gene Flynn,87844602,Net 30
1915a2ea-ec3a-423a-b530-6d20c074f5b1,British Virgin Islands,whose,Import,3296,2334.07,13-06-2020,Machinery,Davidchester,457681,2191.7,Land,Taylor LLC,Lindsey Austin,67376250,Net 30
6d4433c8-2be6-4796-bdad-8bb0ba390f96,Uzbekistan,heart,Import,2149,3898.34,23-03-2022,Furniture,West Robin,305457,4454.28,Air,Kim-Gaines,Robin Brooks,81074990,Cash on Delivery
a00bad57-c23c-4033-957a-4dc8702aba94,Bouvet Island (Bouvetoya),range,Import,8290,8014.77,29-11-2023,Electronics,Sanchezton,138976,4831.37,Sea,Woods PLC,Kimberly Hampton,54971370,Cash on Delivery
ba877e46-0e39-47b7-baa3-ac5214c3c5d4,Swaziland,and,Import,169,5245.08,21-02-2024,Toys,Wrighttown,659380,2165.57,Sea,Kaufman Ltd,Tom Mitchell,65790302,Cash on Delivery
52122496-5d3a-47f5-8cda-ca47cea5a84e,Pakistan,issue,Import,7074,250.93,13-10-2022,Clothing,Annamouth,194958,2206.03,Air,"Hanson, Taylor and Johnson",Angela Chen,71424305,Net 30
fa4d1b96-0e03-4872-9352-a4aedd5b343c,Guernsey,your,Import,633,3760.42,20-02-2020,Furniture,Cookport,771271,3855.03,Land,Weber Inc,Jennifer Rice,10067456,Net 30
75f12940-9bad-4844-b77b-d151f0465c31,Greece,nation,Export,4366,3452.25,05-06-2021,Electronics,Jacobland,966152,4724.87,Air,Singh-Watson,Margaret Rush,44442617,Prepaid
9146ce74-fae9-48f5-9eb9-1fea3d544b98,Guam,conference,Export,4666,322.6,17-12-2021,Electronics,North Dana,586679,1249.8,Air,Pierce-Brown,Barbara Olson,2255396,Cash on Delivery
96c770e6-70bd-4989-8504-0bb55463daaf,Thailand,bed,Export,3087,3768.89,20-02-2023,Clothing,Lake Deborah,368528,405.47,Land,Hall Inc,Edward Sloan,59930795,Cash on Delivery
090d126a-af7e-41c1-bde6-0d956338d2c6,Mayotte,technology,Import,8984,6063.88,25-04-2022,Electronics,Port Michele,791243,3164.15,Land,Villarreal PLC,Michelle Vega,59414189,Cash on Delivery
7ab3a70b-b30c-47c9-a3c9-a21ebadb8d25,France,peace,Import,5159,9405.28,27-04-2020,Toys,Monicamouth,180095,1875.37,Air,Franklin-Johnson,Melissa Garrett,52162483,Prepaid
e61558ca-125a-4f17-92f1-6229519209d5,Madagascar,measure,Export,3775,8949.11,04-04-2024,Machinery,Zamoraside,764719,4470.55,Land,"Hudson, Williams and Johnson",Brandon Wise,55899847,Cash on Delivery
708c0d5c-e2cd-4635-8b19-5f170d186878,Ghana,best,Import,6779,1946.49,31-05-2021,Electronics,Lunafurt,488036,4462.77,Sea,"Delacruz, Douglas and West",Rodney Mitchell,54633028,Net 60
d388f078-6010-4c24-b802-8884016303b0,Luxembourg,resource,Export,8408,9660.26,23-09-2022,Electronics,Johnsonbury,218537,372.71,Sea,Jordan-Leach,Dr. Chris Stephenson,60322797,Prepaid
d25056a3-3ece-4c49-ba73-1aa8c9bd9ab6,Czech Republic,young,Export,6299,9573.9,01-02-2021,Toys,Hansenmouth,935073,2900.76,Land,"Davis, Jackson and Brown",Cassidy Robles,35334993,Net 60
6b57b66c-3908-46e2-9fd7-ce640a4f3e36,Montenegro,participant,Export,1263,3295.65,30-06-2020,Toys,Rebeccaton,382472,4420.92,Land,"Blair, Johnson and Miller",Whitney Wiggins,21484039,Net 30
364f35bf-472c-41ca-9ae9-fd0d09727c3a,Aruba,worker,Import,8192,5661.98,23-05-2020,Machinery,Powersland,248578,2715.1,Sea,Brown-Lewis,Rebecca Griffin,99540985,Net 60
db610830-7ea4-4d9f-a95e-51df46515632,Taiwan,thank,Export,7006,5836.44,02-06-2023,Machinery,East Jonathon,231830,1064.33,Land,Porter PLC,Matthew Mcdonald,19475741,Cash on Delivery
246a4a25-3c11-47a6-b5ab-eba84419b970,Cyprus,music,Import,1168,7603.46,31-12-2020,Clothing,Guzmantown,166539,1373.48,Sea,Cunningham-Meyer,Nicole Conley,21330568,Prepaid
872f77fe-a5de-4876-b9f0-132ef739535e,Isle of Man,three,Import,1970,1959.6,02-04-2021,Electronics,North Julianhaven,732676,4136.5,Land,Russell Ltd,Jennifer Johnson,73636791,Net 60
1c16afe2-819a-4ae6-b579-cd693a65df4e,United Kingdom,hair,Import,9828,9505.56,27-03-2024,Electronics,South April,423631,4964.24,Sea,Ramirez-Anderson,Kathy Scott,72948749,Prepaid
435659a8-db5c-4cd0-b8b6-39dbaa3e37fd,Colombia,plant,Export,8951,3676.43,13-11-2022,Electronics,North Debbiemouth,264831,898.75,Land,Evans and Sons,Matthew Davis,30792093,Cash on Delivery
a381192c-a036-4533-9cf8-5ac8024ac2bb,Guyana,officer,Export,8255,4258.9,09-08-2020,Machinery,North Davidborough,763175,4159.17,Land,Glass Ltd,Carly Foster,5708085,Net 60
7a66886d-3e71-4b09-b6f3-6cad34274cd1,Bahrain,although,Export,6947,2450.87,31-12-2020,Machinery,Stephanieton,730231,881.1,Air,French-Mueller,Jesse Hogan,57317513,Net 60
0b972d0f-2059-4d20-a66e-d3eeb37f54c5,Tuvalu,realize,Import,9500,2067.34,24-07-2021,Clothing,Lake Patricia,143205,869.94,Land,"Pearson, Thompson and Erickson",Brandon Miller,78816545,Net 30
7b4e1f74-b785-4cdc-b5ef-7974ed30fbac,Christmas Island,could,Export,6894,4068.32,18-03-2022,Clothing,South Coltonstad,726596,1954.79,Land,"Andrade, Dyer and Lynch",John Steele,7284266,Prepaid
e2aa0969-3665-49a1-9923-97d34791c5d3,Liberia,attention,Import,9460,3131.53,06-07-2021,Clothing,Port Jennifer,695770,4151.82,Air,Jensen-Carney,Kenneth French,94971726,Net 30
3379ac1e-9066-4b48-abd5-9947b34e58ff,Bhutan,current,Export,2280,1333.64,11-02-2020,Machinery,East Gary,450866,885.78,Sea,Williams-White,Kimberly Gordon,69537141,Cash on Delivery
1c62bb4f-1db4-4978-a9ca-8e12332a8f85,El Salvador,study,Export,2258,6105.68,30-12-2022,Furniture,West Danielborough,200678,4005.14,Air,Hays-Bernard,Richard Armstrong,74502684,Net 60
99083b8b-5de6-4850-90e8-d2b5cf941367,Saint Barthelemy,leader,Import,1547,7749.38,15-08-2020,Machinery,Marissamouth,469099,4336.26,Land,Simmons PLC,Tara Lester,41976324,Prepaid
fdde6f17-7f93-4fdc-8f3b-530bc80bc530,Greenland,moment,Import,6687,1667.92,10-11-2022,Furniture,Leahville,921207,3583.37,Land,Bryan-Powell,Stephanie Alvarado,58746620,Net 30
e35797af-396e-4845-a113-feabec7dc7cc,China,page,Export,3797,6501.14,28-11-2022,Clothing,Rodriguezbury,427405,47.4,Sea,Powell-Reyes,Christopher Blackwell,74544382,Prepaid
cf5284b6-85a9-4296-8ff8-8a77ad8518ae,Timor-Leste,record,Export,6300,8777.84,08-12-2020,Furniture,Ramoston,718635,3013.71,Air,Garcia-Morton,Tyler Jensen,91224652,Net 60
d0059684-ecfe-4806-8541-3a07326955a1,Guernsey,rest,Export,5079,5972.13,03-07-2020,Clothing,West Danielleberg,101336,4310.34,Air,Miller-Warner,Denise Conrad,28105052,Cash on Delivery
9aa344bd-f21c-4441-a171-bc8d2b50fd25,Guernsey,wait,Export,8272,2992.43,04-08-2022,Machinery,East Lisa,697659,3567.26,Land,Murphy-Smith,Benjamin Baxter,96302696,Prepaid
a4eb4c75-0e22-42e0-a9b9-c369f96de1b8,Sweden,benefit,Import,4838,3754.25,21-09-2023,Clothing,South Robert,929193,820.67,Land,Hendricks Ltd,Sarah Carlson,5071876,Net 30
b3a52fef-8abb-4bc1-b229-7a80c685f2e2,Falkland Islands (Malvinas),happy,Export,7282,517.19,30-06-2020,Toys,Harrisburgh,937934,3643.23,Air,"Holder, Rodriguez and Hudson",James Guerrero,13811873,Net 30
efbbf8d7-ba1e-4619-8278-2f8a37d0c090,Senegal,movie,Export,2161,6188.59,18-10-2022,Toys,Adamsberg,913621,409.27,Sea,Gonzalez-Padilla,Carlos Dorsey,56198105,Net 30
833b4b8d-5ec0-4ea8-95c9-bc799675c080,Estonia,loss,Export,6894,7167.46,07-05-2021,Furniture,West Kellyborough,398359,2733.87,Sea,Snyder-Craig,Sergio Ortiz,47955226,Cash on Delivery
11aa387b-f313-4a72-aafe-38ae9ac6a4d6,Belize,Mr,Import,2212,6426.7,08-05-2024,Machinery,South Kathleenburgh,841326,3163.58,Land,"Simmons, Rodriguez and Nelson",Don Hancock,75196416,Cash on Delivery
5a249ee1-6c87-4a52-a35b-ca77c2397a2d,China,left,Export,5615,2089.75,03-05-2021,Machinery,West Jeff,559091,3545.06,Land,"Miller, Freeman and Garcia",Lisa Montgomery,94169014,Prepaid
8e03e94c-9b10-4403-b599-51379205577a,Jordan,some,Import,2351,8966.9,14-02-2021,Electronics,Port Josephmouth,353343,25.47,Land,Graham-Ramirez,Emily Diaz,1382562,Net 30
b891b8ae-d6e7-4207-8124-f70cc897a233,Algeria,level,Export,1745,3942.32,30-04-2021,Electronics,Lake Jeffrey,472711,4709.85,Sea,Velazquez and Sons,Yesenia Bond,95122062,Prepaid
4cbd5d41-b4bf-45da-bccb-0f6843e83c0e,Pitcairn Islands,realize,Import,7750,8517.58,25-02-2020,Toys,Rodriguezbury,546926,3444.09,Land,Copeland-Brown,Patricia Jones,53622067,Prepaid
46b6970d-b5b8-4dd6-809c-5cc8764f6c37,Syrian Arab Republic,technology,Import,789,822.63,16-08-2024,Machinery,Tonyachester,141743,1875.65,Air,Johnson and Sons,Samantha Colon,30375687,Net 30
2c0c46e6-0d11-40e8-9e5c-191be5a0d780,Germany,remain,Export,7076,4317.85,30-08-2021,Electronics,Phillipberg,212752,2197.76,Sea,"Mejia, Warren and Wilson",Courtney Russell,82411588,Net 30
9cdfd845-7854-424c-a0f9-8360002b4193,Zimbabwe,sing,Import,2041,4070.9,01-08-2022,Furniture,Charlesland,893961,4926.7,Air,"Schwartz, Brooks and Padilla",Patricia Logan,24612308,Net 30
8eea27a5-60bd-4b70-a1bc-fa67162556be,Kyrgyz Republic,as,Export,4299,5528.55,03-05-2022,Furniture,Curtismouth,147885,168.28,Air,"Young, Mendez and Gonzalez",Brandon Woods,72754092,Net 60
95f0daed-3a15-48e7-abe3-edac6267f089,Macao,day,Import,4942,495.59,31-08-2021,Clothing,Miabury,456440,475.39,Sea,"Patel, Green and Harris",Adam Guzman,32250916,Prepaid
c2e722af-1949-46f9-a70b-1e0607b0cd36,American Samoa,something,Import,7584,8365.04,16-11-2023,Toys,Markfort,775573,820.1,Air,Carey-Garner,James James,22819783,Cash on Delivery
9683ac6c-575c-4c8d-af75-d8237112abf6,Philippines,myself,Import,4956,4732.81,13-04-2020,Toys,West Charleston,732246,1181.06,Land,Lopez-Williams,Jessica Sullivan,2297446,Prepaid
0e4bbca8-986c-4bc7-ab91-5f36014340b1,Jordan,station,Import,3587,4880.35,09-04-2022,Furniture,Paulland,143626,2920.1,Land,"Cross, Vargas and Brown",Sylvia Jenkins,43155550,Prepaid
4a458a85-7408-4453-a260-b51dd245b3c1,Austria,debate,Export,7532,586.74,29-01-2022,Furniture,Port Samuel,129034,2498.23,Sea,Phillips PLC,Bryan Thompson,51077458,Net 60
8fdb2e1c-b70d-4075-a341-65c6ff4d37fa,Hong Kong,measure,Export,2904,165.16,05-11-2022,Toys,Mendozaland,770892,2089.91,Land,Williams and Sons,Laura Guzman,78758604,Net 60
f33fa56e-d616-4f90-a254-4d7383afb6a5,Nauru,respond,Export,7252,9844.37,21-12-2022,Furniture,New Krystalborough,828750,988.37,Sea,"Gay, Hayden and Graves",Jonathan Collier,81434781,Net 60
9a7c80b5-5519-4921-9f71-70e493e88776,Bangladesh,four,Import,5132,7677.61,01-12-2019,Electronics,Lake Rogerville,427887,1763.39,Air,Pham-Campbell,Catherine Carter,49978009,Prepaid
a0a03e20-8a2b-483c-9c24-ef8fa2e7bdb4,Fiji,three,Import,2402,9292.35,09-06-2021,Clothing,South Jessicabury,601982,3306.29,Air,Watson-Mooney,Kimberly Torres,60628509,Net 60
4d6704a8-3dfa-41d8-8cc2-72f68a4dd1eb,Palestinian Territory,measure,Export,2222,7246.95,04-11-2021,Clothing,Velasquezmouth,362962,2593.58,Air,"Nelson, Smith and Stevenson",Elizabeth Rios,15798057,Cash on Delivery
196b3c22-bd0c-41b7-9cfb-3738c14bd472,Nicaragua,foreign,Import,1072,4537.08,24-01-2020,Furniture,Jenkinsborough,600851,2370.47,Air,"Rodriguez, Strickland and Burns",Michael Mcneil,17104345,Net 60
7e4a3ddf-5619-4246-99b7-76c15aeb1fbc,Burundi,region,Import,8980,1503.72,28-06-2024,Furniture,New Regina,113073,3085.15,Air,Alvarado Ltd,Jason Li,75726716,Net 60
7954d06b-32fa-4d91-a0fd-b1b4da58ceed,Bahamas,name,Export,8527,1004.35,17-03-2020,Furniture,West Corey,765939,3738.94,Sea,Phillips LLC,Rhonda Mitchell,86418467,Prepaid
d3911798-6312-4ff3-a666-4432652c941b,Cook Islands,any,Import,5747,2736.53,19-02-2020,Clothing,Martinezview,258709,1469.29,Air,Allen-Ferguson,Brittany Leon,82488672,Net 30
a91d4c81-1b4d-4f21-ba39-0eb891e57204,Lebanon,media,Export,1613,9496.91,17-02-2022,Furniture,South Joseph,424862,3527.62,Sea,"Villarreal, Berry and Parsons",Michael Warren,4663710,Prepaid
